,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
true,14.129810047913388,14.114454933483744,18.45861462126549,19.17312139442342,14.631939767519224,17.176369392737094,15.94341073469259,18.95426784633161,14.341271669725122,14.011001343157067,12.400819313284384,15.933467463140435,13.239540782678258,16.467796919270302,15.099179477246963,14.310903379818281,15.83888155748625,16.412952531259023,17.23002945408053,15.422854918276666,15.35483776968304,15.098800059538526,15.68082352791986,15.83374779130952,15.610195816311156,14.681917987111419,13.344968870758274,13.659445839969948,15.999812362437213,14.535379629036482,17.553688832005193,14.90362329900435,17.42551638715932,14.954286007767303,16.780879694256804,16.253811866181856,16.477831372512153,13.05945006127975,14.716561932098145,13.039483074854285,13.199667967261249,15.04078836303818,15.845543091794639,15.424142232652345,13.670611636819023,15.323960590674199,18.41427338695135,15.999608773210987,16.14216502107233,14.396241617896601,17.646912794771424,16.764818459022045,18.104911909255605,16.764781692605187,15.841472477130797,17.030281206812504,16.22227133033678,16.143374649954826,12.123988209747017,14.919250876216468,14.599403760493823,16.427029802269914,14.591533053475146,16.925133373719774,16.82187134932517,15.568848539447067,15.106145608316634,15.519533037573702,14.259275942547152,14.733018057546747,14.979991533780634,16.212632535873276,13.449227937005642,15.010769723510027,12.890462173547643,14.435466196535973,15.340363433763649,15.917737633229734,12.743413366931373,13.9722023032861,15.256359843233898,15.834997026355932,15.723117861205921,15.749621167823813,15.573995310464015,17.5406067076679,14.452293524923432,16.51229475585359,15.375206382714525,18.375556009536847,15.956255665465077,15.5722257403342,18.00502625564523,15.543934218873899,14.124573061054752,15.369294199134135,14.61277019242716,14.74844127226483,12.139371210771747,14.124460784152133,17.051872037180814,13.817455584574638,18.313816571360814,14.024349016925097,18.55485929536003,16.290689717188933,12.859886545358632,14.562832366720688,17.807576545094882,13.436624337923353,17.140623165212318,13.373016806022823,14.828108284924948,17.895017416366088,13.469792974452696,13.322821149435129,14.913940385530712,14.22274168819045,17.607676254349368,14.98702121154947,15.343332097766671,17.771253868236652,16.815738971534838,14.36567533052315,15.752238794209406,15.585250728222135,19.10067146066416,17.65629795750781,17.48479480365158,14.165446781895461,18.37924969665589,13.704936927972911,16.46218453220278,12.636245006872176,14.671049256047395,12.973017273541057,16.59115951359923,15.74779453681807,13.632329788803858,14.455462000874217,15.812990544590013,14.569651396294418,18.407988168119406,15.334502526399037,13.622542876227637,14.887709182480007,14.457173750268232,13.670345896150684,13.399803828436784,15.56456446746225,16.637323995942726,13.275847159003128,13.004757395010202,14.236399288446808,15.370160046285053,13.349853950416783,12.20057988924361,18.399503599799555,14.041438789535123,13.823779241536013,18.508817011483902,15.788840027595128,13.832190499563286,14.729201527126463,13.738480770272625,16.763783253936108,15.60123513962457,14.564121731755426,15.149083145112261,14.259489025045424,16.08078745504809,13.315404503845564,14.068274900599713,14.23673763195779,15.856395229516124,13.54095071693196,14.023924300909641,14.1829858835119,15.368868364019985,15.652661036292582,15.409619530504095,18.8743610512298,14.959504461314959,13.524845718255868,13.175368541190016,17.275769334168665,15.926451629991226,12.393271701549004,11.804115654287632,16.667662180167028,15.573200831920387,15.837728320396863,13.313853425437731,14.251116155202354,13.276861930294077,15.46867603511808,15.049816579077602,16.419686324191588,18.378725938698977,16.48094147221213,15.99156428686147,15.127660041534723,14.961943676012863,16.47430341614551,16.240206076487958,14.351652553337521,13.921672609803988,18.084888127648348,14.41752237269321,15.918514055799758,14.939918226993962,15.859302197130159,15.382339873830283,12.745629386741992,16.708603273846105,14.637091293149593,14.46944414007746,15.92417238715143,14.018140591712358,15.196647274306702,15.913078472723189,16.087852367581363,15.508704164921285,16.771122677717834,14.989692619516266,16.26994263870251,17.56488470943708,16.89435766916554,15.573420181172555,15.736939009114925,13.82386582762943,14.467977030582821,14.562149788145582,13.684733740051406,15.053514629417073,14.524338065915764,15.439574167045482,17.179607490848337,14.326989200048363,14.351864545669383,13.85160241958711,14.325841479366765,21.343079708829904,14.94685343935247,14.171865078638653,16.457179418968554,15.672551534254826,17.01595493844441,15.6522509395215,16.44201748343676,13.153928340947408,14.942855338187151,14.973681357610836,14.770995618059029,15.028157867955834,13.869530701540668,13.344207618728571,14.412802545924045,14.727987478401909,14.024089430157677,15.279055481433883,15.128335011257112,14.895395148109014,15.351608547111162,15.257112961331146,15.146344590468848,13.595443929616824,14.465573302265573,15.219776494337765,14.13881805418258,15.195912021817374,13.922706138323406,13.31634771852173,14.973930732995928,13.895437426172174,15.069351304025977,15.175405703155494,15.213569993988415,14.896377256975871,18.168895743075367,21.03560106234022,15.560209765625864,16.182364247830865,13.855439901331284,17.792876100469837,17.520262780146993,17.000039111442614,13.622842202077653,17.523706779953702,14.345061225419723,16.741808690105294,13.242381682526485,11.632300686263248,13.966374895380449,13.691088520177114,14.889685240726628,13.752685811729625,17.40692928067597,13.165763854950612,15.148012529905756
estim,14.087958304197441,13.787195848553946,18.354253592478756,19.440964224363675,14.634735851591234,19.999719623053398,15.88543648080404,18.889204003388265,14.432421021357513,14.816409931150394,12.764462863428394,16.116860386233753,12.51977773638263,16.63212354162171,15.372955376852676,13.537498183269827,16.141001773867977,17.000213203502838,17.245741952965318,15.664582553858198,12.682220666467153,16.880874205579282,15.276260749818299,16.252495330105134,17.64119494393596,15.390639753136464,12.988360900786557,13.823934869400215,15.48133359851246,15.270544321752526,18.50847381387949,14.70763041655125,18.464130863890336,14.815269466837185,14.747885666222714,15.765188783804813,16.437476804808686,12.923991405976953,14.901099446109164,12.132258930100082,13.130480712172998,15.180935031387545,15.588218986484087,14.064485248698082,13.47149959822791,15.276567520559155,17.808770466920084,16.496068983804747,15.853697913078918,13.984086290468856,17.531436610648438,16.561498451228253,16.544789978837994,16.15644664305807,15.542080275106688,16.51420497329337,16.03813364849022,15.985385520066428,12.032733686536048,14.778112937451397,14.159901432641577,15.63805303637914,14.247369729440685,20.769139918554906,14.096106208907262,14.463333494121668,15.135353713529184,14.78753212421851,14.95104853697862,16.394472268067332,11.89468175583816,17.646511198424815,13.476985443709015,15.65563497445564,12.46436007093337,13.90093860048047,15.421733899778785,15.454069933763455,12.225577798609656,14.038411970181109,15.593808038558933,20.84962681349439,15.532601071731342,15.64004348938614,14.129319177518713,16.893908749138276,14.471695958322105,15.73544852136684,16.553709690919764,18.287423170916817,15.958188405894603,15.554086528083783,17.785431247238137,14.946975516144207,14.644697017524106,15.645243136042097,14.562680219888122,12.743610768511838,12.852658267109089,14.41955688449259,17.290607862745052,13.686892505187974,21.93582362719561,13.731193203710305,18.21352155831889,14.270854083977337,13.004327533465547,14.25362483406527,18.385142656497916,13.715304533994733,17.22213470080758,12.09438187333372,12.569668677834912,19.09751557153262,11.778734172354234,14.836781257301368,15.288368461421697,14.55219737665753,17.91492835147572,14.320195249098933,15.070010876752594,17.670336744382613,15.797862611679609,14.49923836072061,15.545142735601715,14.485369147449312,18.037881383996822,17.59919151357467,17.252671907251198,13.559311878125955,19.34368989895278,12.749884462901356,16.369329553514586,11.812495928576665,15.2954099011226,12.965307366171974,16.3692910345236,15.054352898808443,12.679041876121397,14.457479268174628,15.292822353720483,12.63085977208766,16.5514233906148,15.68490916276257,13.29134891514589,15.2756470171729,13.859028605953498,14.083650812238924,15.666920627511935,15.874765291581237,16.64353467814616,14.921002104332599,14.56912642270999,13.34010078445974,14.864939290884589,13.346586185682687,12.617503314525013,18.682396554039137,14.482006892090059,14.109273942335127,18.751323698886985,15.894229198140488,13.394432977579037,15.054901934223384,14.07467081637122,16.17023298222612,15.81154900305815,14.066642810870192,13.849958851750122,14.3550596567491,16.65350004812611,14.13586702428065,15.718935724984302,12.8050480527273,15.05867354725696,13.543926828389875,13.808017669280126,14.278545358073615,16.146472930791408,15.805767636084232,15.283830397419152,19.61120309996997,14.6664727593578,17.03809948494206,20.494088078296073,17.842947033229876,16.06025780300865,11.973690520589225,12.159753063301228,16.112063446917595,16.21298325406924,15.648407041360063,13.658210998893923,12.789715909993536,12.674559723414562,15.923639715447669,15.353787005122129,16.82292608080617,18.206893060415275,16.764218951279986,15.228806714211062,14.934625336956742,15.043014996598707,16.341518237347003,15.815789230189669,15.1306679562209,14.200527340728309,17.954788026550005,14.455434495042457,15.685186067415486,16.696964195009038,14.931886800519965,16.323110319185357,11.936207992287862,17.132640129331968,14.179324098851481,14.39601031394977,16.814801465478958,13.359935905334684,15.569261836545326,15.964749929432852,16.978724819597776,16.88066212525306,17.03622050800162,18.814220719809995,16.449094017837254,17.475353856906757,17.224345930563448,15.578280730303991,15.968543746354435,13.82536533231599,13.18902095583875,14.192455931650954,12.924112394868011,15.573940045313389,13.233646422363536,15.861378199152563,16.82073601571004,14.396953532927686,15.263449748013912,14.202457498716203,14.477003319472896,21.343281539155512,14.013292743638313,14.529162007298133,14.129952079233279,17.078345064174467,17.602899881370774,16.52713835498379,16.56271447382765,13.503417218966032,15.316625146905459,14.564267187569179,14.890437053018207,11.226145994163286,12.16507358043822,12.87353238358628,14.692979996916083,12.506395771831738,14.788694282381813,15.775935341237686,16.318313979429796,13.797826666324436,14.399469790474576,12.667545065590222,15.472107003393463,13.143703026303461,13.586161450674814,15.840251883247959,12.633371555585036,15.427280911134744,13.926561905254019,11.7838415715824,14.455332415072542,14.006681899445255,15.070071133584895,15.253841694079163,16.06789413345586,14.977276700039992,18.498890696313474,22.855810528083094,15.620262959648684,16.349851301017647,13.95027012819969,17.296896619358876,17.158406086006302,17.326482288791524,13.643285107668426,17.475771262137982,15.399390546720442,15.994614345651447,14.76354835533116,10.948411942592946,14.536725197376303,13.528186903825619,18.904978770914646,13.992230382396336,18.023990287781544,12.663832585074488,15.57942502316024
